fpr,tpr,auc
0.4369747899159664,0.7045454545454546,0.7177871148459384
0.4369747899159664,0.7348484848484849,0.7177871148459384
0.46638655462184875,0.7348484848484849,0.7177871148459384
0.46638655462184875,0.7424242424242424,0.7177871148459384
0.4789915966386555,0.7424242424242424,0.7177871148459384
0.4789915966386555,0.7575757575757576,0.7177871148459384
0.49159663865546216,0.7575757575757576,0.7177871148459384
0.49159663865546216,0.7803030303030303,0.7177871148459384
0.5252100840336135,0.7803030303030303,0.7177871148459384
0.5252100840336135,0.7878787878787878,0.7177871148459384
0.5294117647058824,0.7878787878787878,0.7177871148459384
0.5294117647058824,0.7954545454545454,0.7177871148459384
0.5378151260504201,0.7954545454545454,0.7177871148459384
0.5378151260504201,0.8257575757575758,0.7177871148459384
0.542016806722689,0.8257575757575758,0.7177871148459384
0.542016806722689,0.8333333333333334,0.7177871148459384
0.5462184873949579,0.8333333333333334,0.7177871148459384
0.5462184873949579,0.8409090909090909,0.7177871148459384
0.5504201680672269,0.8409090909090909,0.7177871148459384
0.5504201680672269,0.8484848484848485,0.7177871148459384
0.5672268907563025,0.8484848484848485,0.7177871148459384
0.5672268907563025,0.8560606060606061,0.7177871148459384
0.5798319327731093,0.8560606060606061,0.7177871148459384
0.5798319327731093,0.8636363636363636,0.7177871148459384
0.5882352941176471,0.8636363636363636,0.7177871148459384
0.5882352941176471,0.8712121212121212,0.7177871148459384
0.592436974789916,0.8712121212121212,0.7177871148459384
0.592436974789916,0.8787878787878788,0.7177871148459384
0.6050420168067226,0.8787878787878788,0.7177871148459384
0.6050420168067226,0.8863636363636364,0.7177871148459384
0.6134453781512605,0.8863636363636364,0.7177871148459384
0.6134453781512605,0.8939393939393939,0.7177871148459384
0.6260504201680672,0.8939393939393939,0.7177871148459384
0.6260504201680672,0.9015151515151515,0.7177871148459384
0.6428571428571429,0.9015151515151515,0.7177871148459384
0.6428571428571429,0.9090909090909091,0.7177871148459384
0.680672268907563,0.9090909090909091,0.7177871148459384
0.680672268907563,0.9166666666666666,0.7177871148459384
0.7142857142857143,0.9166666666666666,0.7177871148459384
0.7142857142857143,0.9242424242424242,0.7177871148459384
0.7310924369747899,0.9242424242424242,0.7177871148459384
0.7310924369747899,0.9393939393939394,0.7177871148459384
0.7478991596638656,0.9393939393939394,0.7177871148459384
0.7478991596638656,0.9545454545454546,0.7177871148459384
0.773109243697479,0.9545454545454546,0.7177871148459384
0.773109243697479,0.9621212121212122,0.7177871148459384
0.8361344537815126,0.9621212121212122,0.7177871148459384
0.8361344537815126,0.9696969696969697,0.7177871148459384
0.8487394957983193,0.9696969696969697,0.7177871148459384
0.8487394957983193,0.9772727272727273,0.7177871148459384
0.8529411764705882,0.9772727272727273,0.7177871148459384
0.8529411764705882,0.9924242424242424,0.7177871148459384
0.9957983193277311,0.9924242424242424,0.7177871148459384
0.9957983193277311,1.0,0.7177871148459384
1.0,1.0,0.7177871148459384
